Date,Open,High,Low,Close,Adj Close,Volume,negative,positive,neutral,compound
2008-12-04,3.3725,3.400357,3.180714,3.264643,2.798991,1091370000.0,0.188,0.086,0.725,-0.9997
2008-12-05,3.226786,3.374643,3.173571,3.357143,2.878297,1043795200.0,0.204,0.081,0.714,-0.9998
2008-12-08,3.474286,3.6,3.421429,3.561429,3.053445,1185142000.0,0.184,0.103,0.713,-0.9998
2008-12-09,3.501429,3.7,3.471786,3.573571,3.063855,1203496000.0,0.178,0.099,0.723,-0.9996
2008-12-10,3.495357,3.553214,3.446429,3.5075,3.007208,938047600.0,0.174,0.086,0.74,-0.9998
2008-12-11,3.476786,3.615714,3.386786,3.392857,2.908918,1040617200.0,0.164,0.097,0.74,-0.9997
2008-12-12,3.314286,3.535714,3.304643,3.509643,3.009046,1041174400.0,0.16,0.096,0.744,-0.9997
2008-12-15,3.428214,3.436071,3.321429,3.383929,2.901263,891758000.0,0.173,0.112,0.715,-0.9995
2008-12-16,3.356429,3.445714,3.3125,3.408214,2.922084,1093506400.0,0.161,0.106,0.734,-0.9992
2008-12-17,3.251071,3.253571,3.143571,3.184286,2.730095,1293860400.0,0.152,0.103,0.745,-0.9994
2008-12-18,3.189643,3.243929,3.158571,3.193929,2.738364,857416000.0,0.179,0.091,0.731,-0.9997
2008-12-19,3.212143,3.247857,3.171429,3.214286,2.755817,801920000.0,0.169,0.112,0.719,-0.9994
2008-12-22,3.215,3.215357,3.024643,3.062143,2.625375,844740400.0,0.172,0.1,0.728,-0.9996
2008-12-23,3.1025,3.138214,3.067857,3.085,2.644972,635031600.0,0.165,0.09,0.745,-0.9997
2008-12-24,3.076429,3.080357,3.019643,3.037143,2.60394,271334000.0,0.156,0.118,0.726,-0.9988
2008-12-26,3.094286,3.122143,3.044286,3.064643,2.627518,308324800.0,0.154,0.104,0.742,-0.9989
2008-12-29,3.09,3.129286,3.038214,3.093214,2.652014,686000000.0,0.166,0.095,0.739,-0.9996
2008-12-30,3.122143,3.144643,3.025714,3.081786,2.642215,967601600.0,0.17,0.11,0.721,-0.9995
2008-12-31,3.070357,3.133571,3.047857,3.048214,2.613433,607541200.0,0.151,0.121,0.728,-0.9984
2009-01-02,3.067143,3.251429,3.041429,3.241071,2.778781,746015200.0,0.167,0.089,0.744,-0.9996
2009-01-05,3.3275,3.435,3.311071,3.377857,2.896057,1181608400.0,0.149,0.087,0.764,-0.9995
2009-01-06,3.426786,3.470357,3.299643,3.322143,2.84829,1289310400.0,0.169,0.097,0.734,-0.9997
2009-01-07,3.278929,3.303571,3.223571,3.250357,2.786742,753048800.0,0.165,0.104,0.731,-0.9996
2009-01-08,3.229643,3.326786,3.215714,3.310714,2.838492,673500800.0,0.17,0.091,0.739,-0.9998
2009-01-09,3.328929,3.335,3.219286,3.235,2.773576,546845600.0,0.163,0.093,0.744,-0.9997
2009-01-12,3.230714,3.249643,3.126786,3.166429,2.714786,617716400.0,0.174,0.085,0.741,-0.9997
2009-01-13,3.151429,3.205,3.083929,3.1325,2.685696,798397600.0,0.16,0.095,0.745,-0.9997
2009-01-14,3.08,3.116071,3.025714,3.0475,2.61282,1021664000.0,0.149,0.104,0.747,-0.9995
2009-01-15,2.8775,3.004286,2.858929,2.977857,2.553111,1831634000.0,0.158,0.093,0.749,-0.9997
2009-01-16,3.010714,3.013571,2.871429,2.940357,2.520959,1047625600.0,0.159,0.096,0.745,-0.9996
2009-01-20,2.926071,2.928571,2.792857,2.792857,2.394498,919914800.0,0.164,0.082,0.754,-0.9998
2009-01-21,2.835357,2.96,2.8325,2.958214,2.536269,1089270000.0,0.153,0.099,0.747,-0.9996
2009-01-22,3.144286,3.214286,3.065,3.155714,2.705598,1409528400.0,0.147,0.104,0.748,-0.9995
2009-01-23,3.100714,3.209643,3.089286,3.155714,2.705598,763770000.0,0.142,0.085,0.772,-0.9997
2009-01-26,3.173571,3.248929,3.153571,3.201429,2.744794,692238400.0,0.159,0.134,0.707,-0.9962
2009-01-27,3.221071,3.269643,3.205,3.240357,2.778169,618038400.0,0.145,0.112,0.743,-0.9972
2009-01-28,3.29,3.392857,3.267857,3.364286,2.884421,861406000.0,0.178,0.105,0.717,-0.9998
2009-01-29,3.324643,3.369286,3.307143,3.321429,2.847678,592729200.0,0.161,0.1,0.739,-0.9997
2009-01-30,3.307143,3.343571,3.214643,3.218929,2.759798,651478800.0,0.157,0.095,0.748,-0.9997
2009-02-02,3.182143,3.285714,3.175,3.268214,2.802053,558247200.0,0.142,0.11,0.748,-0.9988
2009-02-03,3.282857,3.335,3.224286,3.320714,2.847064,599309200.0,0.163,0.092,0.745,-0.9998
2009-02-04,3.329286,3.4375,3.325,3.341071,2.864517,808421600.0,0.155,0.104,0.741,-0.9997
2009-02-05,3.313214,3.473214,3.307857,3.445,2.953623,749246400.0,0.16,0.082,0.758,-0.9998
2009-02-06,3.465,3.571429,3.464286,3.561429,3.053445,687209600.0,0.165,0.088,0.747,-0.9998
2009-02-09,3.571429,3.678571,3.553571,3.661071,3.138875,715010800.0,0.159,0.129,0.713,-0.9983
2009-02-10,3.618929,3.661071,3.466429,3.493929,2.995572,849060800.0,0.157,0.111,0.732,-0.9995
2009-02-11,3.441786,3.511071,3.420357,3.457857,2.964646,674973600.0,0.165,0.097,0.738,-0.9998
2009-02-12,3.4225,3.5625,3.4225,3.545357,3.039666,817188400.0,0.151,0.103,0.746,-0.9996
2009-02-13,3.535357,3.569286,3.504286,3.541429,3.036299,608977600.0,0.154,0.103,0.743,-0.9996
2009-02-17,3.459643,3.465714,3.367143,3.376071,2.894525,678238400.0,0.179,0.094,0.727,-0.9998
2009-02-18,3.394643,3.423214,3.311429,3.370357,2.889627,684779200.0,0.168,0.092,0.74,-0.9998
2009-02-19,3.334643,3.366071,3.218214,3.237143,2.775413,922804400.0,0.148,0.083,0.769,-0.9996
2009-02-20,3.192857,3.3,3.178571,3.257143,2.792561,750316000.0,0.141,0.091,0.769,-0.9996
2009-02-23,3.273214,3.285714,3.089643,3.105357,2.662425,786982000.0,0.138,0.13,0.733,-0.9931
2009-02-24,3.123214,3.246071,3.107143,3.223214,2.763471,807105600.0,0.139,0.123,0.738,-0.9967
2009-02-25,3.209286,3.318571,3.1875,3.255714,2.791336,833053200.0,0.155,0.113,0.732,-0.9994
2009-02-26,3.285714,3.318571,3.177143,3.185357,2.731014,629868400.0,0.149,0.097,0.754,-0.9995
2009-02-27,3.140357,3.260714,3.131071,3.189643,2.734688,706658400.0,0.15,0.092,0.758,-0.9997
2009-03-02,3.147143,3.257143,3.131071,3.140714,2.692738,770929600.0,0.178,0.097,0.725,-0.9998
2009-03-03,3.176071,3.240714,3.138571,3.156071,2.705905,724340400.0,0.14,0.111,0.749,-0.9988
2009-03-04,3.220714,3.313214,3.194643,3.256071,2.791642,741403600.0,0.168,0.096,0.736,-0.9998
2009-03-05,3.230714,3.281071,3.158929,3.172857,2.720297,706899200.0,0.153,0.105,0.742,-0.9996
2009-03-06,3.155,3.157143,2.940357,3.046429,2.611902,1011147200.0,0.15,0.078,0.772,-0.9998
2009-03-09,3.006429,3.128571,2.948929,2.968214,2.544843,698297600.0,0.166,0.106,0.728,-0.9997
2009-03-10,3.031071,3.184643,3.012857,3.165357,2.713866,844258800.0,0.155,0.08,0.765,-0.9998
2009-03-11,3.2075,3.359643,3.199286,3.31,2.837878,846372800.0,0.124,0.107,0.769,-0.9926
2009-03-12,3.317857,3.449286,3.285714,3.441071,2.950254,768457200.0,0.165,0.111,0.725,-0.9994
2009-03-13,3.439286,3.471429,3.393214,3.426071,2.937393,601168400.0,0.144,0.088,0.769,-0.9996
2009-03-16,3.4475,3.478214,3.363571,3.407857,2.921777,797244000.0,0.139,0.1,0.761,-0.9994
2009-03-17,3.401429,3.560357,3.395357,3.559286,3.051608,786646000.0,0.149,0.095,0.756,-0.9996
2009-03-18,3.568214,3.695714,3.561429,3.625714,3.10856,796037200.0,0.134,0.089,0.777,-0.9996
2009-03-19,3.6375,3.685714,3.580357,3.629286,3.111624,500180800.0,0.143,0.083,0.774,-0.9997
2009-03-20,3.646071,3.6825,3.591786,3.628214,3.110704,695587200.0,0.163,0.091,0.746,-0.9998
2009-03-23,3.668214,3.862857,3.633929,3.845,3.296569,666397200.0,0.164,0.093,0.743,-0.9997
2009-03-24,3.798571,3.908571,3.763929,3.803571,3.26105,640612000.0,0.15,0.086,0.764,-0.9997
2009-03-25,3.842143,3.87,3.709286,3.803214,3.260744,646618000.0,0.146,0.091,0.764,-0.9996
2009-03-26,3.851071,3.927857,3.842143,3.923929,3.364241,616252000.0,0.15,0.082,0.768,-0.9997
2009-03-27,3.865357,3.876071,3.8,3.816071,3.271766,492872800.0,0.166,0.087,0.748,-0.9998
2009-03-30,3.7325,3.750357,3.664643,3.731786,3.199503,502796000.0,0.147,0.102,0.751,-0.9993
2009-03-31,3.766071,3.8375,3.75,3.754286,3.218794,570080000.0,0.164,0.081,0.756,-0.9999
2009-04-01,3.7175,3.892857,3.710357,3.881786,3.328108,589372000.0,0.144,0.101,0.756,-0.9995
2009-04-02,3.933571,4.098214,3.920714,4.025357,3.4512,812366800.0,0.141,0.11,0.749,-0.9991
2009-04-03,4.078214,4.1475,4.054286,4.1425,3.551635,636241200.0,0.141,0.108,0.752,-0.9992
2009-04-06,4.105,4.241071,4.045714,4.230357,3.626961,658064400.0,0.162,0.107,0.731,-0.9995
2009-04-07,4.161786,4.166786,4.078214,4.107143,3.521321,536580800.0,0.16,0.089,0.752,-0.9997
2009-04-08,4.1225,4.171071,4.092143,4.154286,3.56174,455630000.0,0.155,0.091,0.754,-0.9995
2009-04-09,4.229286,4.285714,4.212857,4.270357,3.661255,530756800.0,0.152,0.097,0.751,-0.9997
2009-04-13,4.286071,4.320714,4.25,4.293571,3.681158,389236400.0,0.139,0.114,0.746,-0.9981
2009-04-14,4.270357,4.291786,4.1875,4.225357,3.622674,454622000.0,0.153,0.107,0.74,-0.9995
2009-04-15,4.185714,4.223214,4.134286,4.201429,3.602158,412882400.0,0.14,0.114,0.746,-0.9987
2009-04-16,4.256786,4.398214,4.2425,4.3375,3.718822,593446000.0,0.141,0.117,0.742,-0.9986
2009-04-17,4.327857,4.4375,4.294643,4.407857,3.779142,497495600.0,0.142,0.1,0.758,-0.9994
2009-04-20,4.3475,4.3925,4.255714,4.303571,3.689731,466466000.0,0.159,0.111,0.73,-0.9994
2009-04-21,4.246071,4.362143,4.235714,4.348571,3.728313,470685600.0,0.162,0.088,0.75,-0.9997
2009-04-22,4.379643,4.476786,4.328571,4.339643,3.720659,938767200.0,0.155,0.105,0.74,-0.9995
2009-04-23,4.522143,4.542857,4.411071,4.478571,3.83977,945156800.0,0.16,0.094,0.746,-0.9997
2009-04-24,4.451429,4.469286,4.391786,4.425,3.793841,540764000.0,0.156,0.099,0.745,-0.9996
2009-04-27,4.389286,4.464286,4.380714,4.454643,3.819255,480690000.0,0.147,0.083,0.77,-0.9996
2009-04-28,4.405357,4.5075,4.402143,4.425,3.793841,455856800.0,0.163,0.097,0.74,-0.9997
2009-04-29,4.458929,4.530357,4.4225,4.469286,3.831811,458110800.0,0.164,0.1,0.736,-0.9998
2009-04-30,4.507857,4.535714,4.461429,4.493929,3.852938,498489600.0,0.176,0.082,0.742,-0.9999
2009-05-01,4.492857,4.569643,4.492857,4.544286,3.896112,397516000.0,0.167,0.104,0.729,-0.9997
2009-05-04,4.58,4.723214,4.56,4.716786,4.04401,609358400.0,0.17,0.101,0.729,-0.9997
2009-05-05,4.705357,4.745,4.682857,4.739643,4.063606,398255200.0,0.137,0.098,0.765,-0.9993
2009-05-06,4.761786,4.767857,4.650714,4.732143,4.057174,473538800.0,0.16,0.09,0.75,-0.9998
2009-05-07,4.726071,4.728214,4.567857,4.609286,3.951841,531776000.0,0.163,0.081,0.755,-0.9998
2009-05-08,4.608571,4.686786,4.509286,4.613929,3.955822,467964000.0,0.155,0.113,0.733,-0.9994
2009-05-11,4.548929,4.677143,4.54,4.6275,3.967457,404658800.0,0.146,0.13,0.725,-0.9957
2009-05-12,4.627143,4.6325,4.401786,4.443571,3.809762,609481600.0,0.163,0.082,0.756,-0.9998
2009-05-13,4.400357,4.429286,4.263571,4.2675,3.658805,595971600.0,0.171,0.089,0.74,-0.9999
2009-05-14,4.277857,4.411786,4.275,4.391071,3.76475,447826400.0,0.158,0.089,0.753,-0.9997
2009-05-15,4.368571,4.450714,4.343214,4.372143,3.748522,367567200.0,0.137,0.104,0.759,-0.999
2009-05-18,4.418929,4.525,4.341786,4.523214,3.878046,458841600.0,0.161,0.117,0.722,-0.9995
2009-05-19,4.529286,4.618214,4.490714,4.551786,3.902544,372422400.0,0.193,0.114,0.693,-0.9998
2009-05-20,4.558214,4.614643,4.475,4.495357,3.854162,388584000.0,0.152,0.093,0.755,-0.9997
2009-05-21,4.469643,4.527857,4.388929,4.435,3.802414,407946000.0,0.147,0.125,0.728,-0.9985
2009-05-22,4.430357,4.435,4.348214,4.375,3.750973,297998400.0,0.135,0.098,0.768,-0.9992
2009-05-26,4.455714,4.6725,4.448214,4.670714,4.004508,636927200.0,0.137,0.096,0.767,-0.9992
2009-05-27,4.706429,4.820714,4.675357,4.751786,4.074015,646422000.0,0.152,0.106,0.742,-0.9994
2009-05-28,4.766071,4.835357,4.715357,4.823929,4.135869,487552800.0,0.156,0.101,0.743,-0.9996
2009-05-29,4.835357,4.853571,4.780357,4.850357,4.158527,456534400.0,0.152,0.094,0.754,-0.9997
2009-06-01,4.873929,4.999643,4.857143,4.976786,4.266923,452499600.0,0.169,0.088,0.742,-0.9998
2009-06-02,4.963929,5.047857,4.941071,4.981786,4.27121,456223600.0,0.171,0.087,0.742,-0.9998
2009-06-03,5.0,5.039643,4.966786,5.033929,4.315914,565199600.0,0.165,0.084,0.751,-0.9998
2009-06-04,5.004643,5.149286,5.001429,5.133571,4.401344,550634000.0,0.158,0.093,0.749,-0.9996
2009-06-05,5.189643,5.228571,5.114643,5.166786,4.429822,632716000.0,0.148,0.104,0.748,-0.9995
2009-06-08,5.136429,5.151071,4.979643,5.1375,4.404713,931652400.0,0.176,0.085,0.739,-0.9998
2009-06-09,5.136071,5.162857,5.019643,5.097143,4.370113,676964400.0,0.162,0.092,0.746,-0.9998
2009-06-10,5.081429,5.083929,4.939286,5.008929,4.294481,688623600.0,0.182,0.094,0.724,-0.9999
2009-06-11,4.983929,5.055714,4.948214,4.998214,4.285294,524823600.0,0.169,0.091,0.74,-0.9998
2009-06-12,4.9575,4.967857,4.858571,4.891786,4.194046,563085600.0,0.15,0.075,0.775,-0.9998
2009-06-15,4.8575,4.890357,4.8175,4.860357,4.1671,539750400.0,0.181,0.101,0.718,-0.9997
2009-06-16,4.880714,4.945357,4.860714,4.869643,4.175062,514805200.0,0.172,0.094,0.734,-0.9998
2009-06-17,4.881071,4.908929,4.804643,4.842143,4.151484,571412800.0,0.162,0.093,0.745,-0.9998
2009-06-18,4.861071,4.928571,4.8425,4.852857,4.160669,427680400.0,0.175,0.085,0.74,-0.9998
2009-06-19,4.931071,4.982143,4.889286,4.981429,4.270903,721856800.0,0.175,0.098,0.728,-0.9998
2009-06-22,5.023929,5.055714,4.868929,4.906071,4.206295,634914000.0,0.165,0.104,0.731,-0.9997
2009-06-23,4.871429,4.891071,4.745714,4.786071,4.10341,706532400.0,0.193,0.086,0.721,-0.9999
2009-06-24,4.836429,4.910714,4.816429,4.865,4.17108,485525600.0,0.168,0.095,0.737,-0.9998
2009-06-25,4.848214,5.007143,4.828929,4.995,4.282539,589447600.0,0.156,0.093,0.75,-0.9997
2009-06-26,4.9925,5.127143,4.990714,5.087143,4.36154,439384400.0,0.167,0.086,0.747,-0.9998
2009-06-29,5.123571,5.141071,5.055,5.070357,4.347148,567616000.0,0.155,0.094,0.751,-0.9996
2009-06-30,5.092143,5.135714,5.064286,5.086786,4.361233,434224000.0,0.15,0.09,0.759,-0.9997
2009-07-01,5.125,5.166429,5.09,5.101071,4.373479,414178800.0,0.168,0.082,0.75,-0.9999
2009-07-02,5.044643,5.101071,4.9925,5.000714,4.287438,370479200.0,0.137,0.096,0.767,-0.9992
2009-07-06,4.953571,4.963929,4.866071,4.950357,4.244263,498688400.0,0.143,0.11,0.747,-0.9993
2009-07-07,4.945714,4.988571,4.827857,4.835714,4.145973,461596800.0,0.147,0.115,0.738,-0.9986
2009-07-08,4.854286,4.93,4.800714,4.900714,4.201701,575929200.0,0.158,0.093,0.749,-0.9998
2009-07-09,4.92,4.928214,4.854643,4.87,4.175367,343025200.0,0.147,0.088,0.764,-0.9997
2009-07-10,4.869286,4.963214,4.868571,4.947143,4.241507,445275600.0,0.178,0.088,0.734,-0.9999
2009-07-13,4.983571,5.083571,4.911786,5.083571,4.358477,483501200.0,0.162,0.09,0.748,-0.9998
2009-07-14,5.0725,5.113571,5.041429,5.081071,4.356333,347247600.0,0.155,0.084,0.762,-0.9997
2009-07-15,5.18,5.25,5.154286,5.245714,4.497493,485587200.0,0.166,0.069,0.766,-0.9999
2009-07-16,5.205714,5.286429,5.198929,5.268571,4.51709,393570800.0,0.177,0.078,0.745,-0.9999
2009-07-17,5.324286,5.429286,5.308214,5.419643,4.646614,602154000.0,0.16,0.08,0.76,-0.9998
2009-07-20,5.473929,5.537143,5.388929,5.461071,4.682133,735526400.0,0.152,0.101,0.747,-0.9995
2009-07-21,5.474643,5.479643,5.348214,5.411071,4.639264,874781600.0,0.146,0.094,0.76,-0.9996
2009-07-22,5.635357,5.668929,5.575357,5.597857,4.799407,874104000.0,0.158,0.084,0.758,-0.9998
2009-07-23,5.593929,5.658571,5.555714,5.636429,4.832478,526962800.0,0.151,0.096,0.754,-0.9996
2009-07-24,5.605357,5.714286,5.589286,5.713929,4.898923,438362400.0,0.155,0.087,0.758,-0.9997
2009-07-27,5.720357,5.745714,5.616429,5.717857,4.902293,433311200.0,0.169,0.101,0.73,-0.9996
2009-07-28,5.674286,5.717857,5.628571,5.714286,4.89923,363554800.0,0.154,0.103,0.743,-0.9995
2009-07-29,5.675,5.730357,5.651786,5.715357,4.900147,382158000.0,0.16,0.085,0.756,-0.9998
2009-07-30,5.775,5.882857,5.767857,5.813929,4.98466,469604800.0,0.153,0.094,0.753,-0.9997
2009-07-31,5.821071,5.892857,5.818214,5.835357,5.003031,422536800.0,0.157,0.089,0.754,-0.9998
2009-08-03,5.900357,5.951429,5.888214,5.943929,5.096118,394240000.0,0.176,0.091,0.734,-0.9998
2009-08-04,5.890357,5.913214,5.864643,5.9125,5.069172,395810800.0,0.174,0.093,0.733,-0.9998
2009-08-05,5.919643,5.978214,5.864643,5.896786,5.055698,423183600.0,0.178,0.078,0.743,-0.9999
2009-08-06,5.913571,5.946786,5.824643,5.853929,5.018955,341616800.0,0.165,0.069,0.766,-0.9999
2009-08-07,5.910357,5.95,5.885714,5.911071,5.067947,387354800.0,0.156,0.076,0.768,-0.9998
2009-08-10,5.916429,5.95,5.845,5.882857,5.043756,300294400.0,0.186,0.092,0.722,-0.9999
2009-08-11,5.846071,5.870714,5.781429,5.815357,4.985886,355342400.0,0.212,0.081,0.706,-0.9999
2009-08-12,5.805357,5.953929,5.802143,5.903929,5.061824,445071200.0,0.184,0.088,0.728,-0.9999
2009-08-13,5.951786,6.023929,5.946429,6.015,5.157051,439980800.0,0.153,0.1,0.747,-0.9994
2009-08-14,5.997857,6.008214,5.911786,5.956429,5.106833,305816000.0,0.176,0.103,0.722,-0.9996
2009-08-17,5.841071,5.8425,5.693571,5.699643,4.886675,524381200.0,0.2,0.089,0.711,-0.9999
2009-08-18,5.7725,5.865714,5.764643,5.857143,5.021711,431152400.0,0.17,0.091,0.739,-0.9998
2009-08-19,5.8125,5.903571,5.801786,5.878571,5.040081,413271600.0,0.162,0.096,0.742,-0.9997
2009-08-20,5.892143,5.954286,5.878929,5.940357,5.093055,342031200.0,0.187,0.092,0.721,-0.9999
2009-08-21,5.9875,6.048929,5.957143,6.043571,5.181547,416074400.0,0.157,0.098,0.746,-0.9996
2009-08-24,6.075714,6.096786,6.009643,6.037857,5.176649,406929600.0,0.174,0.116,0.71,-0.9993
2009-08-25,6.052143,6.105,6.040357,6.05,5.18706,324354800.0,0.165,0.086,0.749,-0.9998
2009-08-26,6.032857,6.055357,5.955714,5.978929,5.126126,303998800.0,0.151,0.098,0.752,-0.9996
2009-08-27,6.026786,6.056071,5.886786,6.051786,5.188589,449181600.0,0.163,0.097,0.741,-0.9998
2009-08-28,6.1525,6.160357,6.018929,6.073214,5.206963,453700800.0,0.163,0.108,0.73,-0.9997
2009-08-31,6.005714,6.030357,5.946429,6.0075,5.15062,311337600.0,0.162,0.097,0.741,-0.9997
2009-09-01,5.999643,6.071429,5.890714,5.903571,5.061516,469028000.0,0.147,0.076,0.778,-0.9997
2009-09-02,5.879286,5.986071,5.861071,5.899286,5.05784,364249200.0,0.165,0.078,0.757,-0.9998
2009-09-03,5.944286,5.967857,5.892857,5.948214,5.099791,293955200.0,0.168,0.097,0.735,-0.9997
2009-09-04,5.974286,6.096429,5.9675,6.0825,5.214923,374628800.0,0.175,0.111,0.715,-0.9997
2009-09-08,6.177857,6.183571,6.142857,6.176071,5.295149,315047600.0,0.148,0.091,0.761,-0.9996
2009-09-09,6.170714,6.231071,6.060714,6.112143,5.240338,811087200.0,0.151,0.094,0.755,-0.9997
2009-09-10,6.145,6.1875,6.100357,6.162857,5.283819,491134000.0,0.159,0.078,0.763,-0.9998
2009-09-11,6.175357,6.185,6.1025,6.148571,5.27157,348961200.0,0.179,0.075,0.746,-0.9999
2009-09-14,6.101071,6.210714,6.080357,6.204286,5.319339,322011200.0,0.16,0.086,0.754,-0.9997
2009-09-15,6.215714,6.273214,6.199643,6.255714,5.363432,426470800.0,0.143,0.099,0.759,-0.9995
2009-09-16,6.356786,6.526786,6.352857,6.495357,5.568892,754023200.0,0.168,0.091,0.742,-0.9998
2009-09-17,6.499286,6.671071,6.498929,6.591071,5.650955,810572000.0,0.163,0.09,0.747,-0.9998
2009-09-18,6.636786,6.6625,6.598571,6.607857,5.665346,601582800.0,0.135,0.107,0.757,-0.9985
2009-09-21,6.581786,6.612857,6.486429,6.572143,5.634727,437715600.0,0.149,0.113,0.738,-0.999
2009-09-22,6.613929,6.620714,6.530357,6.588571,5.64881,356753600.0,0.142,0.105,0.753,-0.9989
2009-09-23,6.621429,6.746429,6.608214,6.625,5.680045,593563600.0,0.154,0.085,0.761,-0.9998
2009-09-24,6.685714,6.703571,6.5275,6.565,5.628602,550880400.0,0.145,0.107,0.748,-0.999
2009-09-25,6.500357,6.625,6.48,6.513214,5.584202,445239200.0,0.155,0.091,0.754,-0.9997
2009-09-28,6.566786,6.667143,6.5475,6.648214,5.699946,337444800.0,0.165,0.101,0.734,-0.9993
2009-09-29,6.668929,6.692857,6.5825,6.620714,5.67637,345385600.0,0.178,0.096,0.727,-0.9997
2009-09-30,6.6475,6.658929,6.521786,6.619643,5.67545,539585200.0,0.16,0.088,0.752,-0.9997
2009-10-01,6.619643,6.650714,6.453571,6.459286,5.537967,524711600.0,0.142,0.106,0.752,-0.9991
2009-10-02,6.478929,6.640714,6.476786,6.603571,5.661673,553308000.0,0.196,0.107,0.697,-0.9999
2009-10-05,6.65,6.673571,6.581071,6.643571,5.695966,423133200.0,0.157,0.093,0.75,-0.9996
2009-10-06,6.705,6.786071,6.689286,6.786071,5.81814,605085600.0,0.154,0.118,0.728,-0.9985
2009-10-07,6.777143,6.805357,6.751071,6.794643,5.825489,465668000.0,0.153,0.116,0.732,-0.999
2009-10-08,6.809286,6.8375,6.746071,6.759643,5.795482,438211200.0,0.143,0.105,0.752,-0.9991
2009-10-09,6.748929,6.810714,6.736429,6.8025,5.832225,293272000.0,0.159,0.111,0.731,-0.9995
2009-10-12,6.822143,6.839643,6.772857,6.814643,5.842638,288024800.0,0.149,0.099,0.752,-0.9994
2009-10-13,6.808214,6.8275,6.775,6.786429,5.818448,348020400.0,0.139,0.1,0.762,-0.9985
2009-10-14,6.866071,6.868571,6.793929,6.831786,5.857334,375510800.0,0.149,0.113,0.738,-0.9984
2009-10-15,6.7725,6.818571,6.768929,6.805714,5.834983,373556400.0,0.163,0.098,0.739,-0.9997
2009-10-16,6.7625,6.798571,6.708571,6.716071,5.758125,431426800.0,0.171,0.106,0.723,-0.9996
2009-10-19,6.708929,6.785714,6.626786,6.780714,5.813548,942230800.0,0.167,0.101,0.732,-0.9993
2009-10-20,7.164286,7.205357,7.066071,7.098571,6.086067,1141039200.0,0.183,0.084,0.734,-0.9998
2009-10-21,7.125714,7.453929,7.115357,7.318571,6.274687,1193726800.0,0.156,0.09,0.753,-0.9997
2009-10-22,7.310714,7.423214,7.2325,7.328571,6.283261,791392000.0,0.145,0.098,0.757,-0.9993
2009-10-23,7.346429,7.35,7.258214,7.283571,6.244679,420786800.0,0.147,0.099,0.754,-0.9995
2009-10-26,7.273929,7.383929,7.146429,7.231429,6.199975,484338400.0,0.147,0.084,0.769,-0.9995
2009-10-27,7.202143,7.243214,7.016071,7.048929,6.043507,756551600.0,0.166,0.08,0.754,-0.9998
2009-10-28,7.061071,7.072143,6.825,6.871429,5.891325,818386800.0,0.159,0.09,0.751,-0.9997
2009-10-29,6.964286,7.028929,6.862143,7.0125,6.012274,570270400.0,0.153,0.099,0.748,-0.9995
2009-10-30,7.002143,7.028571,6.720357,6.732143,5.771905,717525200.0,0.145,0.087,0.767,-0.9996
2009-11-02,6.778571,6.888571,6.6275,6.761071,5.796706,678983200.0,0.157,0.1,0.743,-0.9995
2009-11-03,6.708929,6.768571,6.64,6.741071,5.77956,522541600.0,0.146,0.101,0.753,-0.9993
2009-11-04,6.811786,6.923214,6.793929,6.814643,5.842638,487530400.0,0.158,0.108,0.734,-0.9995
2009-11-05,6.871429,6.964286,6.850714,6.929643,5.941233,384801200.0,0.126,0.105,0.769,-0.9968
2009-11-06,6.875357,6.971071,6.871429,6.940714,5.950727,295097600.0,0.153,0.088,0.758,-0.9996
2009-11-09,7.033571,7.210714,7.009286,7.195,6.168742,528855600.0,0.15,0.097,0.752,-0.9995
2009-11-10,7.179286,7.320714,7.178929,7.249286,6.215283,401195200.0,0.15,0.1,0.749,-0.9995
2009-11-11,7.305714,7.321429,7.208214,7.258929,6.223555,443870000.0,0.156,0.09,0.754,-0.9997
2009-11-12,7.255,7.316786,7.193929,7.213929,6.184971,363731200.0,0.147,0.077,0.776,-0.9998
2009-11-13,7.245357,7.315357,7.216786,7.301786,6.260296,343240800.0,0.13,0.096,0.774,-0.9991
2009-11-16,7.338571,7.428571,7.321786,7.379643,6.32705,485206400.0,0.147,0.095,0.758,-0.9995
2009-11-17,7.36,7.408571,7.321429,7.392857,6.338378,396513600.0,0.146,0.109,0.745,-0.9992
2009-11-18,7.376429,7.392857,7.285714,7.355714,6.306532,374320800.0,0.151,0.096,0.753,-0.9996
2009-11-19,7.3075,7.3075,7.135714,7.161071,6.139653,542326400.0,0.157,0.086,0.756,-0.9998
2009-11-20,7.1125,7.156786,7.062857,7.14,6.121587,406666400.0,0.153,0.089,0.758,-0.9996
2009-11-23,7.25,7.357143,7.248214,7.352857,6.304083,474896800.0,0.151,0.093,0.756,-0.9995
2009-11-24,7.333214,7.352857,7.246429,7.301429,6.25999,318438400.0,0.147,0.1,0.754,-0.9994
2009-11-25,7.335714,7.344643,7.277143,7.2925,6.252336,286454000.0,0.156,0.094,0.75,-0.9993
2009-11-27,7.115,7.248571,7.084643,7.163929,6.142102,295257200.0,0.156,0.103,0.741,-0.9996
2009-11-30,7.1825,7.202857,7.098929,7.139643,6.121281,424858000.0,0.166,0.103,0.73,-0.9994
2009-12-01,7.222857,7.241786,7.029643,7.034643,6.031259,465763200.0,0.125,0.108,0.767,-0.9961
